1,1,1
2,4,1
3,6,1
11,7,1
4,10,1
12,11,1
19,13,1
5,18,1
13,19,1
20,21,1
26,25,1
6,34,1
14,35,1
21,37,1
27,41,1
32,49,1
7,66,1
15,67,1
22,69,1
28,73,1
33,81,1
37,97,1
8,130,1
16,131,1
23,133,1
29,137,1
34,145,1
38,161,1
41,193,1
9,258,1
17,259,1
24,261,1
30,265,1
35,273,1
39,289,1
42,321,1
44,385,1
10,514,1
18,515,1
25,517,1
31,521,1
36,529,1
40,545,1
43,577,1
45,641,1
46,769,1
1,1026,1
47,1027,1
48,1029,1
56,1032,1
49,1033,1
57,1036,1
64,1038,1
50,1041,1
58,1044,1
65,1046,1
71,1050,1
51,1057,1
59,1060,1
66,1062,1
72,1066,1
77,1074,1
52,1089,1
60,1092,1
67,1094,1
73,1098,1
78,1106,1
82,1122,1
53,1153,1
61,1156,1
68,1158,1
74,1162,1
79,1170,1
83,1186,1
86,1218,1
54,1281,1
62,1284,1
69,1286,1
75,1290,1
80,1298,1
84,1314,1
87,1346,1
89,1410,1
55,1537,1
63,1540,1
70,1542,1
76,1546,1
81,1554,1
85,1570,1
88,1602,1
90,1666,1
91,1794,1
47,2050,1
1,2051,1
100,2053,1
92,2056,1
101,2057,1
93,2060,1
108,2063,1
102,2065,1
94,2068,1
109,2071,1
115,2075,1
103,2081,1
95,2084,1
110,2087,1
116,2091,1
121,2099,1
104,2113,1
96,2116,1
111,2119,1
117,2123,1
122,2131,1
126,2147,1
105,2177,1
97,2180,1
112,2183,1
118,2187,1
123,2195,1
127,2211,1
130,2243,1
106,2305,1
98,2308,1
113,2311,1
119,2315,1
124,2323,1
128,2339,1
131,2371,1
133,2435,1
107,2561,1
99,2564,1
114,2567,1
120,2571,1
125,2579,1
129,2595,1
132,2627,1
134,2691,1
135,2819,1
2,3073,1
1,3076,1
144,3078,1
136,3079,1
145,3082,1
137,3083,1
152,3088,1
146,3090,1
138,3091,1
153,3096,1
159,3100,1
147,3106,1
139,3107,1
154,3112,1
160,3116,1
165,3124,1
148,3138,1
140,3139,1
155,3144,1
161,3148,1
166,3156,1
170,3172,1
149,3202,1
141,3203,1
156,3208,1
162,3212,1
167,3220,1
171,3236,1
174,3268,1
150,3330,1
142,3331,1
157,3336,1
163,3340,1
168,3348,1
172,3364,1
175,3396,1
177,3460,1
151,3586,1
143,3587,1
158,3592,1
164,3596,1
169,3604,1
173,3620,1
176,3652,1
178,3716,1
179,3844,1
48,4098,1
100,4099,1
1,4101,1
180,4104,1
195,4105,1
181,4110,1
188,4111,1
196,4113,1
182,4118,1
189,4119,1
202,4125,1
197,4129,1
183,4134,1
190,4135,1
203,4141,1
208,4149,1
198,4161,1
184,4166,1
191,4167,1
204,4173,1
209,4181,1
213,4197,1
199,4225,1
185,4230,1
192,4231,1
205,4237,1
210,4245,1
214,4261,1
217,4293,1
200,4353,1
186,4358,1
193,4359,1
206,4365,1
211,4373,1
215,4389,1
218,4421,1
220,4485,1
201,4609,1
187,4614,1
194,4615,1
207,4621,1
212,4629,1
216,4645,1
219,4677,1
221,4741,1
222,4869,1
3,5121,1
144,5124,1
1,5126,1
223,5127,1
238,5130,1
224,5133,1
231,5136,1
239,5138,1
225,5141,1
232,5144,1
245,5150,1
240,5154,1
226,5157,1
233,5160,1
246,5166,1
251,5174,1
241,5186,1
227,5189,1
234,5192,1
247,5198,1
252,5206,1
256,5222,1
242,5250,1
228,5253,1
235,5256,1
248,5262,1
253,5270,1
257,5286,1
260,5318,1
243,5378,1
229,5381,1
236,5384,1
249,5390,1
254,5398,1
258,5414,1
261,5446,1
263,5510,1
244,5634,1
230,5637,1
237,5640,1
250,5646,1
255,5654,1
259,5670,1
262,5702,1
264,5766,1
265,5894,1
11,6145,1
136,6148,1
223,6150,1
1,6151,1
280,6155,1
273,6157,1
266,6160,1
281,6163,1
274,6165,1
267,6168,1
287,6175,1
282,6179,1
275,6181,1
268,6184,1
288,6191,1
293,6199,1
283,6211,1
276,6213,1
269,6216,1
289,6223,1
294,6231,1
298,6247,1
284,6275,1
277,6277,1
270,6280,1
290,6287,1
295,6295,1
299,6311,1
302,6343,1
285,6403,1
278,6405,1
271,6408,1
291,6415,1
296,6423,1
300,6439,1
303,6471,1
305,6535,1
286,6659,1
279,6661,1
272,6664,1
