1,1,1
2,256,1
3,384,1
4,448,1
5,480,1
6,496,1
7,504,1
8,508,1
9,510,1
10,511,1
1,514,1
11,767,1
12,895,1
13,959,1
14,991,1
15,1007,1
16,1015,1
17,1019,1
18,1021,1
19,1024,1
1,1027,1
20,1278,1
21,1406,1
22,1470,1
23,1502,1
24,1518,1
25,1526,1
26,1530,1
28,1533,1
27,1536,1
1,1540,1
29,1789,1
30,1917,1
31,1981,1
32,2013,1
33,2029,1
34,2037,1
35,2041,1
37,2046,1
36,2047,1
1,2053,1
38,2300,1
39,2428,1
40,2492,1
41,2524,1
42,2540,1
43,2548,1
45,2554,1
46,2555,1
44,2560,1
1,2566,1
47,2811,1
48,2939,1
49,3003,1
50,3035,1
51,3051,1
52,3059,1
54,3065,1
55,3068,1
53,3071,1
1,3079,1
56,3322,1
57,3450,1
58,3514,1
59,3546,1
60,3562,1
61,3570,1
64,3577,1
63,3580,1
62,3582,1
1,3592,1
65,3833,1
66,3961,1
67,4025,1
68,4057,1
69,4073,1
70,4081,1
73,4090,1
72,4091,1
71,4093,1
1,4105,1
74,4344,1
75,4472,1
76,4536,1
77,4568,1
78,4584,1
80,4596,1
81,4598,1
82,4599,1
79,4608,1
1,4618,1
83,4855,1
84,4983,1
85,5047,1
86,5079,1
87,5095,1
89,5107,1
90,5109,1
91,5112,1
88,5119,1
1,5131,1
92,5366,1
93,5494,1
94,5558,1
95,5590,1
96,5606,1
98,5618,1
100,5621,1
99,5624,1
97,5630,1
1,5644,1
101,5877,1
102,6005,1
103,6069,1
104,6101,1
105,6117,1
107,6129,1
109,6134,1
108,6135,1
106,6141,1
1,6157,1
110,6388,1
111,6516,1
112,6580,1
113,6612,1
114,6628,1
117,6642,1
118,6643,1
116,6648,1
115,6652,1
1,6670,1
119,6899,1
120,7027,1
121,7091,1
122,7123,1
123,7139,1
126,7153,1
127,7156,1
125,7159,1
124,7163,1
1,7183,1
128,7410,1
129,7538,1
130,7602,1
131,7634,1
132,7650,1
136,7665,1
135,7668,1
134,7670,1
133,7674,1
1,7696,1
137,7921,1
138,8049,1
139,8113,1
140,8145,1
141,8161,1
145,8178,1
144,8179,1
143,8181,1
142,8185,1
1,8209,1
146,8432,1
147,8560,1
148,8624,1
149,8656,1
151,8680,1
152,8684,1
153,8686,1
154,8687,1
150,8704,1
1,8722,1
155,8943,1
156,9071,1
157,9135,1
158,9167,1
160,9191,1
161,9195,1
162,9197,1
163,9200,1
159,9215,1
1,9235,1
164,9454,1
165,9582,1
166,9646,1
167,9678,1
169,9702,1
170,9706,1
172,9709,1
171,9712,1
168,9726,1
1,9748,1
173,9965,1
174,10093,1
175,10157,1
176,10189,1
178,10213,1
179,10217,1
181,10222,1
180,10223,1
177,10237,1
1,10261,1
182,10476,1
183,10604,1
184,10668,1
185,10700,1
187,10724,1
189,10730,1
190,10731,1
188,10736,1
186,10748,1
1,10774,1
191,10987,1
192,11115,1
193,11179,1
194,11211,1
196,11235,1
